path,source,species,venom_label,license,width,height,dup_cluster_id,is_representative,split
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\Multibanded-Krait-Bungarus-Multicinctus.jpg,github_indian_snakes,Common Krait,venomous,,500,316,2097,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\ni_2015_63_3_300_158155_f2.jpg,github_indian_snakes,Common Krait,venomous,,696,587,2098,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\P1000306.JPG,github_indian_snakes,Common Krait,venomous,,1600,1200,2099,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\picture2.jpg,github_indian_snakes,Common Krait,venomous,,554,461,2100,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\Sanku_varayan_Common_Krait.jpg,github_indian_snakes,Common Krait,venomous,,657,987,2101,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\sindhikrait.jpg,github_indian_snakes,Common Krait,venomous,,375,221,2102,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\snake-common-krait-bungarus-caeruleus-ET0CMF.jpg,github_indian_snakes,Common Krait,venomous,,1300,956,2103,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\snake-indian-common-krait-cremonou-bungarus-caeruleus-CE8PWK.jpg,github_indian_snakes,Common Krait,venomous,,1300,955,2104,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\snake6.jpg,github_indian_snakes,Common Krait,venomous,,340,243,2105,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\SNP00151.jpg,github_indian_snakes,Common Krait,venomous,,300,225,2106,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\srep238-g002.gif,github_indian_snakes,Common Krait,venomous,,500,391,2107,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\wallssindkrait.jpg,github_indian_snakes,Common Krait,venomous,,621,466,2108,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\wolf.jpg,github_indian_snakes,Common Krait,venomous,,268,188,2109,True,hardcase
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\wolfsnake.jpg,github_indian_snakes,Common Krait,venomous,,715,517,2110,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\_837b1414-50e6-11e6-8d8d-a42edc5c5383.JPG,github_indian_snakes,Common Krait,venomous,,640,428,2111,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\_a0addf20-4e76-11e6-8d8d-a42edc5c5383.jpg,github_indian_snakes,Common Krait,venomous,,640,468,2112,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\_D096405.jpg,github_indian_snakes,Common Krait,venomous,,800,532,2113,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\Common Krait\_DSC0082.jpg,github_indian_snakes,Common Krait,venomous,,1600,948,2114,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\01300000201438122024366623037.jpg,github_indian_snakes,King Cobra,venomous,,448,299,2115,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\03cobra.jpg,github_indian_snakes,King Cobra,venomous,,670,437,2116,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\1151193-VavaSuresh-1469709021-864-640x480.jpg,github_indian_snakes,King Cobra,venomous,,640,480,2117,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\120418-Rom-Whitaker-with-adult-male-king-cobra-rescued-from-a-house-in-Agumbe.jpg,github_indian_snakes,King Cobra,venomous,,800,800,2118,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\12700.jpg,github_indian_snakes,King Cobra,venomous,,1280,720,2119,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\131203090701-large.jpg,github_indian_snakes,King Cobra,venomous,,566,849,2120,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\1350361656KingCobraAttackingMonitorLizard.jpg,github_indian_snakes,King Cobra,venomous,,903,602,2121,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\13582558-king-cobra-Ophiophagus-hannah-poisonous-white-background-Stock-Photo.jpg,github_indian_snakes,King Cobra,venomous,,1241,1300,2122,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\13582621-king-cobra-Ophiophagus-hannah-poisonous-white-background-Stock-Photo.jpg,github_indian_snakes,King Cobra,venomous,,1300,884,2123,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\13582625-king-cobra-Ophiophagus-hannah-poisonous-white-background-Stock-Photo.jpg,github_indian_snakes,King Cobra,venomous,,1300,1254,2124,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\13582750-king-cobra-Ophiophagus-hannah-poisonous-white-background-Stock-Photo.jpg,github_indian_snakes,King Cobra,venomous,,1300,1141,2125,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\147761-004-7C2BC212.jpg,github_indian_snakes,King Cobra,venomous,,300,450,2126,False,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\170px-Elapidae_-_Ophiophagus_hannah.JPG,github_indian_snakes,King Cobra,venomous,,170,256,2127,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\17c229b47df3696e20b34baee809f174--cobra-snake-king-cobra.jpg,github_indian_snakes,King Cobra,venomous,,736,1104,2128,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\1930805.jpg,github_indian_snakes,King Cobra,venomous,,255,248,2129,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\200352091-001.jpg,github_indian_snakes,King Cobra,venomous,,877,500,2130,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\200352095-001_XS.jpg,github_indian_snakes,King Cobra,venomous,,240,360,2131,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\2013-KINGCOBRA-08.jpg,github_indian_snakes,King Cobra,venomous,,465,600,2132,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\2013-KINGCOBRA-28.jpg,github_indian_snakes,King Cobra,venomous,,600,400,2133,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\2013-KINGCOBRA-36.jpg,github_indian_snakes,King Cobra,venomous,,600,471,2134,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\220px-King-Cobra.jpg,github_indian_snakes,King Cobra,venomous,,220,146,2135,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\220px-Ophiophagus_hannah2.jpg,github_indian_snakes,King Cobra,venomous,,220,207,2136,False,hardcase
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\23360067593_23360067593_NLKS8443_Searching_for_King_Cobra.jpg,github_indian_snakes,King Cobra,venomous,,1920,1080,2137,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\26creaturesspan-jumbo.jpg,github_indian_snakes,King Cobra,venomous,,1024,682,2138,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\3002331619_54b1f4eecb.jpg,github_indian_snakes,King Cobra,venomous,,500,338,2139,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\31AFC94800000578-3469122-Footage_shows_the_incredible_moment_a_plucky_12_year_old_boy_tou-a-1_1456742703298.jpg,github_indian_snakes,King Cobra,venomous,,634,357,2140,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\31AFC95000000578-3469122-image-a-5_1456741674538.jpg,github_indian_snakes,King Cobra,venomous,,634,357,2141,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\32521345-King-Cobra-snake-is-the-world-s-longest-venomous-snake-in-the-Snake-farm-show-bangkok-thailand-Stock-Photo.jpg,github_indian_snakes,King Cobra,venomous,,865,1300,2142,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\3705023_orig.png,github_indian_snakes,King Cobra,venomous,,903,450,2143,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\3CA83C7400000578-4172360-image-m-57_1485792904526.jpg,github_indian_snakes,King Cobra,venomous,,634,434,2144,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\3D05259A00000578-4209222-image-a-31_1486675129282.jpg,github_indian_snakes,King Cobra,venomous,,306,551,2145,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\3ddc49b3f743b547e095a1fd910cb902--king-cobra-snakes.jpg,github_indian_snakes,King Cobra,venomous,,210,210,2146,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\400px-12_-_The_Mystical_King_Cobra_and_Coffee_Forests.jpg,github_indian_snakes,King Cobra,venomous,,400,299,2147,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\4182f3e0ec2558bb23cf61828f7c752d--king-cobra-southeast-asia.jpg,github_indian_snakes,King Cobra,venomous,,220,207,2148,False,hardcase
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\5-dog-beat-cobra-795x447.jpg,github_indian_snakes,King Cobra,venomous,,795,447,2149,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\520e37a2-d600-4c4f-8f19-6b87429fc7a0.Full_.jpg,github_indian_snakes,King Cobra,venomous,,588,233,2150,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\6919_image.jpg,github_indian_snakes,King Cobra,venomous,,516,360,2151,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\69bb5d81e366d17ee82869fca4ab08b9.jpg,github_indian_snakes,King Cobra,venomous,,1024,805,2152,True,train
"e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\71Dvk902gcL._AC_UL320_SR314,320_.jpg",github_indian_snakes,King Cobra,venomous,,314,320,2153,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\7691.jpg,github_indian_snakes,King Cobra,venomous,,1280,720,2154,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\7e00468a660261144d2c0d4cd3ad6b91--king-cobra-snake-snake-sculpture.jpg,github_indian_snakes,King Cobra,venomous,,500,583,2155,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\87764986_XS.jpg,github_indian_snakes,King Cobra,venomous,,750,428,2156,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\900-470162014-king-cobra.jpg,github_indian_snakes,King Cobra,venomous,,900,600,2157,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\9142978675_2c99821195.jpg,github_indian_snakes,King Cobra,venomous,,279,500,2158,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\920x1240.jpg,github_indian_snakes,King Cobra,venomous,,920,549,2159,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\a-king-cobra-jeff-jundt.jpg,github_indian_snakes,King Cobra,venomous,,1046,698,2160,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\A-king-cobra-rescued-from-a-coffee-plantation-to-prevent-it-from-being-killed-by-the-plantation-workers.jpg,github_indian_snakes,King Cobra,venomous,,650,432,2161,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\a2bfde93a79e2a589d20d30b25e985c5--romulus-king-cobra.jpg,github_indian_snakes,King Cobra,venomous,,389,291,2162,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\aa6c2fd08e164e062648b3844cbb582b--cobra-snake-king-cobra.jpg,github_indian_snakes,King Cobra,venomous,,340,525,2163,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\Afbeelding12-1024x696.jpg,github_indian_snakes,King Cobra,venomous,,1024,696,2164,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\ap17207013744013.jpg,github_indian_snakes,King Cobra,venomous,,2400,1800,2165,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\b3bddd06c161b0b368fca1845dff6e974aa48bcc87495bff50309d9b19296ae7.jpg,github_indian_snakes,King Cobra,venomous,,468,250,2166,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\babykingcobra.jpg,github_indian_snakes,King Cobra,venomous,,1000,1000,2167,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\Close-up-of-the-head-of-a-king-cobra.jpg,github_indian_snakes,King Cobra,venomous,,650,430,2168,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra-head.jpg,github_indian_snakes,King Cobra,venomous,,511,275,2169,False,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra-long.jpg,github_indian_snakes,King Cobra,venomous,,580,1032,2170,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra6n.jpg,github_indian_snakes,King Cobra,venomous,,750,425,2171,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra_001.jpg,github_indian_snakes,King Cobra,venomous,,1939,1315,2172,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra_002.jpg,github_indian_snakes,King Cobra,venomous,,2048,1001,2173,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra_181212-12.jpg,github_indian_snakes,King Cobra,venomous,,380,462,2174,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\cobra_181212-9.jpg,github_indian_snakes,King Cobra,venomous,,550,355,2175,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\exotic_king_cobra1-1030x685.jpg,github_indian_snakes,King Cobra,venomous,,1030,685,2176,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\exotic_king_cobra_h.jpg,github_indian_snakes,King Cobra,venomous,,2048,1152,2177,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\f5716d1268715b37ed4d371add3f7600--snake-images-snake-photos.jpg,github_indian_snakes,King Cobra,venomous,,573,430,2178,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\head-of-a-king-cobra-bdktrm.jpg,github_indian_snakes,King Cobra,venomous,,640,445,2179,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\hja3fryte6pc8-0lufn4l7g1pmhn172j-large.jpg,github_indian_snakes,King Cobra,venomous,,620,348,2180,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\hqdefault_007.jpg,github_indian_snakes,King Cobra,venomous,,480,360,2181,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\IMG_7375.jpg,github_indian_snakes,King Cobra,venomous,,2890,4088,2182,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\IMG_7415.jpg,github_indian_snakes,King Cobra,venomous,,3342,2600,2183,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\IMG_7421.jpg,github_indian_snakes,King Cobra,venomous,,3700,2514,2184,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\interesting-facts-about-king-cobras.jpg,github_indian_snakes,King Cobra,venomous,,1024,683,2185,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\jaideep-king-cobra_full-body-copy.jpg,github_indian_snakes,King Cobra,venomous,,448,299,2186,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\Juvenile-king-cobra---defensive-posture.jpg,github_indian_snakes,King Cobra,venomous,,650,431,2187,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King Cobra Eating Rat.jpg,github_indian_snakes,King Cobra,venomous,,500,333,2188,True,train
"e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King cobra, 1874 engraving.jpg",github_indian_snakes,King Cobra,venomous,,1152,1244,2189,True,train
"e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King cobra, Enygmatic-Halcyon-Wikipedia.jpg",github_indian_snakes,King Cobra,venomous,,785,587,2190,True,val
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-1.jpg,github_indian_snakes,King Cobra,venomous,,1024,600,2191,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-1_001.jpg,github_indian_snakes,King Cobra,venomous,,2048,1424,2192,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-9.jpg,github_indian_snakes,King Cobra,venomous,,500,322,2193,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King-Cobra-baby-1.jpg,github_indian_snakes,King Cobra,venomous,,445,305,2194,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-bg.jpg,github_indian_snakes,King Cobra,venomous,,645,506,2195,True,test
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King-Cobra-by-kokotewan-640x326.jpg,github_indian_snakes,King Cobra,venomous,,640,326,2196,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King-Cobra-captive.jpg,github_indian_snakes,King Cobra,venomous,,968,512,2197,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-facts-for-kids1-e1359370651750.jpg,github_indian_snakes,King Cobra,venomous,,400,290,2198,False,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-head1.jpg,github_indian_snakes,King Cobra,venomous,,400,440,2199,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\King-Cobra-India.jpg,github_indian_snakes,King Cobra,venomous,,1000,666,2200,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-juvenile-445px.jpg,github_indian_snakes,King Cobra,venomous,,445,445,2201,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-ophiophagus-hannah-800x600.jpg,github_indian_snakes,King Cobra,venomous,,800,532,2202,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-ophiophagus-hannah-800x600_001.jpg,github_indian_snakes,King Cobra,venomous,,800,534,2203,True,train
e:\Coding_Notes\Faunari\data\raw\github_indian_snakes\Venomous\King Cobra\king-cobra-ophiophagus-hannah-swallowing-a-rat-snake-bali-indonesia-EG8D80.jpg,github_indian_snakes,King Cobra,venomous,,1300,956,2204,True,test
